subject_id,q6newyork,q6a1,q6a2,q6a3_1,q6a3_2,q6a3_3,q6a3_4,q6a3_5,q6a3_6,q6a3_7,q6a3_8,q6a4_1,q6a4_2,q6a4_3,q6a4_4,q6a4_5,q6a4_6,q6a4_7,q6a4_8,q6a4_9,q6a4_10,q6a4_11,q6a5,q6a6,q6a7,q6a7x,q6a14,q6a8,q6a9,q6a10,q6a11,q6a12,q6b1,q6b1_other,q6b1_otherx,q6b1_a1,q6b1_a2,q6b1_a3,q6b1_a4,q6b1_a5,q6b1_a6,q6b1_a7,q6b1_a8,q6b1_a9,q6b1_a10,q6b1_a11,q6b1_a12,q6b1_a13,q6b1_a14,q6b1_a15,q6b1a15_other,q6b1a15_otherx,q6b1_b,q6b2,q6b3,q6b4,q6b5_1,q6b5_2,q6b5_3,q6b5_4,q6b5_5,q6b5_6,q6b5_7,q6b5_8,q6b5_9,q6b5_10,q6b5_11,q6b6,q6b7,q6b7x,q6b8,q6b8x,q6b9,q6b9x,q6b10_1,q6b10_1x,q6b10_2,q6b10_2x,q6b11,q6b12,q6b13,q6b14,q6b15,q6b16,q6b16_weeklyx,q6b16_monthlyx,q6b16_yearlyx,q6b16_hourlyx,q6b17_1,q6b17_2,q6b17_3,q6b17_4,q6b17_5,q6b18_1,q6b18_2,q6b18_3,q6b18_4,q6b18_5,q6b18_6,q6b18_7,q6b18_7x,q6b19,q6b19x,q6b20,q6c1,q6c2a,q6c2ax,q6c2b,q6c2bx,q6c2c,q6c2cx,q6c2d,q6c2dx,q6c2e,q6c3_1,q6c3_2,q6c3_3,q6c3_4,q6c3_5,q6c3_6,q6c3_7,q6c3_8,q6c3_9,q6c3_11,q6c3_10,q6c3_10_other,q6c3_10_otherx,q6c4_1,q6c4_2,q6c4_3,q6c4_4,q6c4_5,q6c4_6,q6c4_7,q6c4_8,q6c4_9,q6c4_10,q6c4_11,q6c4_12,q6c4_13,q6c4_13_other,q6c4_13_otherx,q6d1,q6d2_1,q6d2_2,q6d2_3,q6d2_4,q6d2_5,q6d2_6,q6d2_7,q6d2_8,q6d2_9,q6d2_9_other,q6d2_9_otherx,q6e1,q6e1x,q6e2,q6e2x,q6e3_1,q6e3_2,q6e3_3,q6e3_4,q6e3_5,q6e3_6,q6e3_7,q6e3_8,q6e3_9,q6e3_10,q6e3_11,q6weight_p,q6weight_pu
999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,1,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,0,,,4,2,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,0,0,1,1,36,1,Home health aide ,1,health care,1,January,1,2012,0,3,1,1,1,4,,,,10,0,0,0,0,1,0,0,0,0,1,0,0,,1,25,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1336.182215,2004
1002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006,1,3,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,,,4,1,0,0,0,1,4,,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,,,3,1,,1,1,1,1,1,1,0,0,0,0,0,0,0,97,,1,teller,1,financial ,1,October,1,2011,0,4,0,1,1,2,,2200,,,1,1,1,1,0,1,0,0,0,0,0,0,,1,20,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,18043.12721,18041
1007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,,,3,3,0,0,0,3,8,,,,,,,,,,,,,,,,,,,,1,97,97,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1,40,1,100,4,2,2,4,2,4,2,3,5,4,3,16619.59975,24926
1010,1,1,0,0,0,0,1,0,0,,,0,0,0,1,0,0,0,0,0,0,0,,1,1,daughter moved away for school ,1,3,0,0,0,3,8,,,,,,,,,,,,,,,,,,,,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1,40,98,,5,5,2,2,5,3,5,5,5,3,4,7198.314967,10796
1011,1,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,3,2,0,0,0,2,5,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,2,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1,70,98,,6,3,0,6,6,6,5,6,0,6,6,4325.589881,6488
1013,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,new baby,4,2,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,0,0,1,1,46,1,manager,1,food based,1,September,1,2013,0,4,1,1,2,3,,,30000,,1,1,1,1,0,0,1,0,0,0,0,0,,1,32,1,1,1,4,1,6,1,0,98,,0,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,777.7727315,1166
1014,1,3,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,3,0,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,1,1,35,1,hotel housekeeper,1,hospitality,97,,1,2000,1,2,1,1,3,3,,,51000,,1,1,1,1,0,0,0,0,0,1,0,0,,1,35,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,3642.163348,10925
1015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016,1,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,3,2,0,0,1,2,4,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,20,1,40,1,6,1,52,0,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,7055.628842,7055
1017,1,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,3,0,0,0,3,1,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,1,1,1,0,0,0,1,1,48,1,Bus operator,1,Transportation,1,February,1,2014,1,4,0,1,2,97,,,,,1,1,1,1,0,1,0,0,0,0,0,0,,1,15,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,7676.380161,11513
1018,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,,0,,,5,2,0,1,0,2,5,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,2,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1,48,1,70,6,0,6,6,4,6,6,6,0,0,6,4314.58838,3236
1019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,1,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,3,0,1,0,2,8,,,,,,,,,,,,,,,,,,,,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,98,,1,90,1,1,3,4,4,4,2,5,4,3,6,1783.909938,5351
1021,1,1,0,0,0,1,0,0,0,,,0,0,0,0,1,0,1,1,0,0,0,,0,,,4,3,0,0,0,2,8,,,,,,,,,,,,,,,,,,,,2,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1,69,1,90,6,0,0,0,6,6,6,3,3,6,2,1708.899709,1282
1022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025,1,3,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0,0,0,0,,0,,,3,3,0,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,1,1,0,0,0,0,0,0,97,,1,Office assistant ,1,College ,1,July,1,2011,0,3,1,1,3,4,,,,10,0,0,0,0,1,0,0,0,0,1,0,0,,1,90,2,1,1,0,1,10,1,0,1,2,0,,,,,,,,,,,,,,1,0,1,1,1,1,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,4665.302874,6997
1026,1,2,0,0,0,0,0,0,0,,,1,1,0,1,0,0,0,0,0,0,0,,0,,,2,3,0,0,0,3,1,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,1,1,1,1,1,1,1,1,1,45,1,Retail Managment ,1,"Retail, sales",1,July,1,2014,0,3,0,1,1,1,1650,,,,1,1,1,0,0,0,0,0,0,1,0,0,,1,60,4,1,1,5,1,1,1,2,1,5,0,,,,,,,,,,,,,,1,0,0,1,1,1,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8417.481225,25249
1027,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,somebody got shot ,4,2,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,99,1,1,1,1,1,1,1,1,1,1,0,2,1,40,1,home help,1,home help,97,,1,2012,98,2,1,1,1,97,,,,,1,0,0,0,0,0,0,0,0,1,0,0,,1,60,3,1,1,4,1,4,1,2,1,4,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,train ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9162.916213,6871
1028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1029,,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,,0,,,1,2,0,0,1,2,6,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,97,97,97,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,97,,97,,97,,97,,1,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,0,,,97,,,,,,,,,,,,1,30,1,100,3,3,3,2,5,5,5,6,1,3,5,5350.729679,8025
1030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,,,3,1,0,0,0,1,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,my age ,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,20,1,20,1,4,1,12,0,,,,,,,,,,,,,,1,1,1,0,1,1,1,0,0,1,0,1,0,,,1,1,0,0,0,1,1,0,0,1,1,Patient Care Technician,,,,,,,,,,,,,,,,838.1142936,1257
1032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1037,1,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,3,1,0,0,3,8,,,,,,,,,,,,,,,,,,,,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1,67,1,90,1,2,3,3,6,6,6,6,1,3,6,2388.325696,3582
1038,1,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,3,2,0,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,0,0,1,1,45,1,real estate broker,1,real estate,97,,1,1999,0,3,0,1,1,97,,,,,99,99,99,99,99,99,99,99,99,99,99,97,,99,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040,1,3,0,0,0,0,0,0,0,,,0,1,0,1,0,0,0,0,0,1,1,0,1,1,he quit his job,2,3,0,0,0,3,2,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,0,0,0,0,1,1,40,1,operating engineer/heavy machine operator,98,,98,,98,,1,2,98,2,3,4,,,,25,0,0,0,0,1,1,0,0,0,0,0,0,,1,20,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,1,specified training on the job to operate other types of machinery,,,,,,,,,,,,,,,,4394.599291,6591
1041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046,1,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,3,0,0,0,3,8,,,,,,,,,,,,,,,,,,,,2,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1,60,1,99,6,4,0,6,6,3,0,6,1,3,6,5330.393572,5330
1047,1,3,1,0,0,0,0,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,3,2,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,0,0,1,1,30,1,home attendant,1,senior care,97,,1,2001,0,4,1,1,1,2,,900,,,1,1,1,1,0,0,1,0,0,0,0,0,,1,40,4,1,1,3,1,0,1,0,1,12,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,in same work,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1729.569195,5188
1048,1,3,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,,,4,2,0,0,1,2,4,,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,3,1,,2,1,1,1,1,1,0,0,0,0,0,0,0,97,,1,sales associate ,97,,1,December,1,2011,0,1,1,2,3,4,,,,11,0,0,0,0,1,0,0,0,0,1,0,0,,1,60,5,1,1,35,1,35,1,2,1,13,0,,,,,,,,,,,,,,1,0,1,1,0,1,0,0,0,0,0,0,1,97,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,7359.336926,7358
1049,1,3,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,3,3,0,0,0,3,2,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,1,1,1,0,0,0,1,97,,1,Interpretation and translation services,1,Interpretation and translation services,1,February,1,2007,0,2,1,2,1,3,,,24000,,0,0,0,0,1,1,1,0,0,1,1,0,,1,90,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,17828.09788,26738
1050,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,1,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,1,0,0,0,0,0,2,1,20,1,College Assistant ,1,Higher Education ,1,July,1,2013,1,2,1,1,1,4,,,,20,1,1,0,0,0,0,0,0,0,1,0,0,,1,25,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1315.51273,1973
1051,1,3,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,3,0,0,0,3,1,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,0,0,1,1,45,1,Diversity Professional,1,Law Firm,1,January,1,2006,0,4,0,1,1,3,,,250000,,1,1,1,1,0,1,0,0,0,1,1,0,,1,20,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1205.831106,3617
1052,1,3,0,1,0,0,0,0,0,,,0,0,0,0,0,1,1,0,0,0,0,,1,1,says he moved ,3,3,0,0,0,1,5,,,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,,,3,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1,61,98,,6,1,6,3,5,98,6,6,0,6,6,1478.201582,4434
1053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055,0,3,0,1,0,0,0,1,0,,,1,0,0,0,0,0,1,0,0,0,0,,0,,,2,3,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,0,0,0,0,0,1,1,1,40,99,,99,,1,November,1,2014,0,3,1,2,1,4,,,,22,0,0,0,0,1,1,0,0,0,0,0,0,,1,40,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,6924.610976,20771
1056,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,1,1,started new job,3,2,0,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,nurse,1,health care,1,July,1,2014,1,4,1,2,2,3,,,67000,,1,1,1,1,0,0,1,0,0,0,0,0,,1,20,2,1,1,10,1,20,1,5,1,5,1,0,0,1,0,0,0,0,0,0,0,0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,,,1,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,5885.802647,8828
1057,1,3,0,0,0,0,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0,,,3,3,0,0,0,2,8,,,,,,,,,,,,,,,,,,,,2,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1,76,1,85,6,5,4,6,5,5,4,6,0,5,4,3521.480224,10563
1058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
